contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
uvig_204571	23212	No	NA	35	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
uvig_204572	19998	No	NA	24	1	2	Low-quality	Genome-fragment	12.73	HMM-based (lower-bound)	0.0	1.0	
uvig_204575	14616	No	NA	13	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
uvig_204576	14363	No	NA	15	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
uvig_204577	13335	No	NA	22	6	0	Low-quality	Genome-fragment	33.19	AAI-based (medium-confidence)	0.0	1.0	
uvig_204578	13212	No	NA	20	4	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
uvig_204580	11441	No	NA	14	5	0	High-quality	High-quality	99.72	AAI-based (medium-confidence)	0.0	1.0	
uvig_204581	11348	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
uvig_204583	10837	No	NA	22	4	0	Low-quality	Genome-fragment	23.68	AAI-based (high-confidence)	0.0	1.0	
uvig_204612	42351	No	NA	58	8	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_204613	101569	No	NA	117	19	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_204614	37542	No	NA	54	10	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_204615	160156	No	NA	188	20	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_204616	52825	No	NA	88	19	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_204618	126364	No	NA	156	34	5	Medium-quality	Genome-fragment	82.71	AAI-based (high-confidence)	0.0	1.0	
uvig_204620	89707	No	NA	98	29	2	Medium-quality	Genome-fragment	69.87	AAI-based (high-confidence)	0.0	1.0	
uvig_204621	81444	No	NA	119	31	4	Medium-quality	Genome-fragment	70.96	AAI-based (high-confidence)	0.0	1.0	
uvig_204623	75648	No	NA	89	18	1	Medium-quality	Genome-fragment	52.33	AAI-based (high-confidence)	0.0	1.0	
uvig_204625	69959	No	NA	100	16	2	Low-quality	Genome-fragment	48.37	AAI-based (high-confidence)	0.0	1.0	
uvig_204626	69210	Yes	57586	95	21	10	High-quality	High-quality	100.0	AAI-based (high-confidence)	16.8	1.0	
uvig_204627	55242	No	NA	80	21	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_204631	51779	No	NA	76	20	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_204634	44516	Yes	32741	68	14	7	Medium-quality	Genome-fragment	54.38	AAI-based (high-confidence)	26.45	1.0	
uvig_204635	44293	No	NA	80	16	0	High-quality	High-quality	97.76	AAI-based (high-confidence)	0.0	1.0	
uvig_204636	43221	No	NA	74	28	2	High-quality	High-quality	99.69	AAI-based (high-confidence)	0.0	1.0	
uvig_204641	38307	No	NA	57	11	0	Medium-quality	Genome-fragment	63.11	AAI-based (high-confidence)	0.0	1.0	
uvig_204644	36444	Yes	25612	51	7	10	Low-quality	Genome-fragment	44.88	AAI-based (medium-confidence)	29.72	1.0	
uvig_204645	35879	No	NA	64	22	1	High-quality	High-quality	98.04	AAI-based (high-confidence)	0.0	1.0	
uvig_204649	34048	No	NA	52	14	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_204652	31293	No	NA	51	16	0	High-quality	High-quality	97.17	AAI-based (high-confidence)	0.0	1.0	
uvig_204653	31137	No	NA	44	17	0	Medium-quality	Genome-fragment	79.86	AAI-based (high-confidence)	0.0	1.0	
uvig_204654	30715	Yes	26592	54	7	4	Low-quality	Genome-fragment	41.88	AAI-based (high-confidence)	13.42	1.0	
uvig_204659	27780	No	NA	39	15	0	Low-quality	Genome-fragment	18.17	AAI-based (high-confidence)	0.0	1.0	
uvig_204661	26116	No	NA	32	6	1	Medium-quality	Genome-fragment	60.97	AAI-based (high-confidence)	0.0	1.0	
uvig_204662	25938	No	NA	34	14	0	Low-quality	Genome-fragment	15.77	AAI-based (high-confidence)	0.0	1.0	
uvig_204663	25558	Yes	17659	45	4	6	Low-quality	Genome-fragment	43.37	AAI-based (high-confidence)	30.91	1.0	
uvig_204664	25403	Yes	19039	41	12	3	Low-quality	Genome-fragment	46.44	AAI-based (medium-confidence)	25.05	1.0	
uvig_204667	22583	No	NA	40	10	0	Medium-quality	Genome-fragment	62.97	AAI-based (high-confidence)	0.0	1.0	
uvig_204671	21350	No	NA	26	3	0	Low-quality	Genome-fragment	37.21	AAI-based (high-confidence)	0.0	1.0	
uvig_204672	20163	Yes	12055	32	10	3	Low-quality	Genome-fragment	32.96	AAI-based (high-confidence)	40.21	1.0	
uvig_204678	18180	No	NA	27	6	1	Medium-quality	Genome-fragment	53.31	AAI-based (high-confidence)	0.0	1.0	
uvig_204681	16792	No	NA	22	6	0	Low-quality	Genome-fragment	41.22	AAI-based (high-confidence)	0.0	1.0	
uvig_204684	16067	No	NA	22	6	0	Low-quality	Genome-fragment	35.55	AAI-based (high-confidence)	0.0	1.0	
uvig_204686	15753	No	NA	27	13	0	Low-quality	Genome-fragment	25.91	AAI-based (high-confidence)	0.0	1.0	
uvig_204687	15075	No	NA	21	2	0	Low-quality	Genome-fragment	30.28	AAI-based (medium-confidence)	0.0	1.0	
uvig_204691	14206	No	NA	20	1	0	Low-quality	Genome-fragment	48.68	HMM-based (lower-bound)	0.0	1.0	
uvig_204700	12947	No	NA	17	2	0	Low-quality	Genome-fragment	46.57	HMM-based (lower-bound)	0.0	1.0	
uvig_204701	12469	No	NA	15	5	0	Low-quality	Genome-fragment	18.83	HMM-based (lower-bound)	0.0	1.0	
uvig_204703	12220	No	NA	27	6	0	Low-quality	Genome-fragment	33.81	AAI-based (high-confidence)	0.0	1.0	
uvig_204708	11744	No	NA	17	1	0	Low-quality	Genome-fragment	28.18	AAI-based (high-confidence)	0.0	1.0	
uvig_204710	11523	No	NA	22	7	0	Low-quality	Genome-fragment	16.91	AAI-based (high-confidence)	0.0	1.0	
uvig_204712	11342	No	NA	14	6	0	Low-quality	Genome-fragment	34.99	HMM-based (lower-bound)	0.0	1.0	
uvig_204713	11246	No	NA	16	6	0	Low-quality	Genome-fragment	33.22	HMM-based (lower-bound)	0.0	1.0	
uvig_204722	10745	No	NA	14	5	0	Low-quality	Genome-fragment	36.46	HMM-based (lower-bound)	0.0	1.0	
uvig_204781	34594	No	NA	55	21	1	Complete	High-quality	100.0	DTR (medium-confidence)	0.0	1.0	
uvig_204783	22587	No	NA	41	9	0	Low-quality	Genome-fragment	49.79	AAI-based (high-confidence)	0.0	1.0	
uvig_204787	13408	No	NA	16	9	0	Low-quality	Genome-fragment	22.12	AAI-based (high-confidence)	0.0	1.0	
uvig_204789	12062	No	NA	13	2	0	Low-quality	Genome-fragment	26.73	AAI-based (high-confidence)	0.0	1.0	
uvig_204791	11321	No	NA	21	5	0	Low-quality	Genome-fragment	28.09	AAI-based (medium-confidence)	0.0	1.0	
uvig_204810	56269	No	NA	70	13	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_204813	41851	No	NA	56	13	1	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
uvig_204814	31051	No	NA	53	13	0	Medium-quality	Genome-fragment	72.36	AAI-based (high-confidence)	0.0	1.0	
uvig_204816	34772	No	NA	64	13	1	High-quality	High-quality	98.63	AAI-based (high-confidence)	0.0	1.0	
uvig_204817	11478	No	NA	13	5	0	Low-quality	Genome-fragment	29.64	AAI-based (high-confidence)	0.0	1.0	
uvig_204819	11500	No	NA	20	2	1	Low-quality	Genome-fragment	24.14	AAI-based (high-confidence)	0.0	1.0	
uvig_204821	39360	Yes	35873	58	13	2	Medium-quality	Genome-fragment	87.28	AAI-based (high-confidence)	8.86	1.0	
uvig_204823	48283	No	NA	74	12	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_204825	46717	No	NA	64	15	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_204847	78663	No	NA	122	23	2	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_204848	39964	No	NA	77	13	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_204849	38757	No	NA	56	19	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_204850	102789	No	NA	132	18	4	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
uvig_204851	86504	No	NA	82	7	0	High-quality	High-quality	90.47	AAI-based (high-confidence)	0.0	1.0	
uvig_204852	69198	Yes	58519	88	11	12	High-quality	High-quality	100.0	AAI-based (high-confidence)	15.43	1.0	
uvig_204853	64714	Yes	63020	102	32	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	2.62	1.0	
uvig_204855	58599	No	NA	80	10	1	Medium-quality	Genome-fragment	74.36	AAI-based (high-confidence)	0.0	1.0	
uvig_204856	58234	Yes	49712	86	20	7	Complete	High-quality	100.0	Provirus (high-confidence)	14.63	1.0	
uvig_204858	51157	No	NA	70	15	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_204860	48982	No	NA	70	21	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_204861	48631	No	NA	68	10	1	Medium-quality	Genome-fragment	76.55	AAI-based (high-confidence)	0.0	1.0	
uvig_204863	45728	No	NA	65	14	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
uvig_204867	39352	Yes	27739	56	22	6	Medium-quality	Genome-fragment	79.48	AAI-based (high-confidence)	29.51	1.0	
uvig_204869	36960	Yes	29894	57	15	3	Medium-quality	Genome-fragment	78.71	AAI-based (high-confidence)	19.12	1.0	
uvig_204870	36339	Yes	27985	46	20	3	Medium-quality	Genome-fragment	62.69	AAI-based (high-confidence)	22.99	1.0	
uvig_204871	36318	No	NA	55	19	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_204872	35942	No	NA	50	15	1	High-quality	High-quality	92.69	AAI-based (high-confidence)	0.0	1.0	
uvig_204877	27802	No	NA	52	7	0	Medium-quality	Genome-fragment	55.41	AAI-based (high-confidence)	0.0	1.09	
uvig_204878	27041	No	NA	50	12	1	Medium-quality	Genome-fragment	59.12	AAI-based (high-confidence)	0.0	1.0	
uvig_204879	26667	No	NA	35	18	0	Low-quality	Genome-fragment	43.78	AAI-based (high-confidence)	0.0	1.0	
uvig_204880	26666	Yes	20001	35	8	3	Medium-quality	Genome-fragment	56.27	AAI-based (high-confidence)	24.99	1.0	
uvig_204881	23061	No	NA	44	2	0	Low-quality	Genome-fragment	26.82	AAI-based (high-confidence)	0.0	1.0	
uvig_204882	22281	No	NA	37	9	2	Medium-quality	Genome-fragment	57.42	AAI-based (high-confidence)	0.0	1.0	
uvig_204887	19674	No	NA	34	8	0	Medium-quality	Genome-fragment	61.21	AAI-based (high-confidence)	0.0	1.0	
uvig_204889	17898	Yes	9738	30	2	4	Low-quality	Genome-fragment	25.65	AAI-based (high-confidence)	45.59	1.0	
uvig_204890	17576	No	NA	34	9	0	Low-quality	Genome-fragment	44.45	AAI-based (high-confidence)	0.0	1.0	
uvig_204892	16769	No	NA	14	6	0	Medium-quality	Genome-fragment	56.44	HMM-based (lower-bound)	0.0	1.0	low-confidence ITR
uvig_204895	15933	No	NA	17	5	0	Medium-quality	Genome-fragment	53.04	HMM-based (lower-bound)	0.0	1.0	
uvig_204899	14202	No	NA	21	10	0	Low-quality	Genome-fragment	44.22	AAI-based (high-confidence)	0.0	1.0	
uvig_204900	13582	No	NA	10	1	0	Low-quality	Genome-fragment	21.4	AAI-based (high-confidence)	0.0	1.0	
uvig_204901	13546	No	NA	21	13	0	Medium-quality	Genome-fragment	55.45	AAI-based (high-confidence)	0.0	1.0	
uvig_204908	11230	No	NA	16	9	0	Low-quality	Genome-fragment	38.51	AAI-based (high-confidence)	0.0	1.0	
uvig_204909	11090	No	NA	17	5	0	Low-quality	Genome-fragment	24.7	AAI-based (high-confidence)	0.0	1.01	
uvig_204911	10268	Yes	6120	15	2	2	Low-quality	Genome-fragment	10.06	AAI-based (high-confidence)	40.4	1.0	
uvig_204936	36589	No	NA	58	13	1	Complete	High-quality	100.0	DTR (medium-confidence)	0.0	1.01	
uvig_204950	105736	Yes	50660	142	31	42	High-quality	High-quality	100.0	AAI-based (high-confidence)	52.09	1.0	contig >1.5x longer than expected genome length
uvig_204952	38804	No	NA	67	23	0	High-quality	High-quality	96.97	AAI-based (high-confidence)	0.0	1.0	
uvig_204957	22193	Yes	18944	29	12	2	Low-quality	Genome-fragment	31.1	AAI-based (high-confidence)	14.64	1.0	
uvig_204958	28304	No	NA	62	8	0	Medium-quality	Genome-fragment	66.96	AAI-based (high-confidence)	0.0	1.0	
uvig_204963	21088	No	NA	38	10	0	Medium-quality	Genome-fragment	55.77	AAI-based (high-confidence)	0.0	1.0	
uvig_204968	77377	No	NA	96	40	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	contig >1.5x longer than expected genome length
uvig_204972	46226	Yes	44205	63	18	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	4.37	1.0	
uvig_204973	45414	No	NA	61	14	0	High-quality	High-quality	99.93	AAI-based (high-confidence)	0.0	1.0	
uvig_204988	56923	No	NA	90	33	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_204989	42394	No	NA	74	18	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_204990	47946	No	NA	85	18	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_204995	65771	Yes	59580	85	14	9	High-quality	High-quality	100.0	AAI-based (high-confidence)	9.41	1.0	
uvig_204996	60435	No	NA	65	17	0	Low-quality	Genome-fragment	45.19	AAI-based (high-confidence)	0.0	1.0	
uvig_204997	59588	No	NA	103	27	2	Medium-quality	Genome-fragment	80.84	AAI-based (high-confidence)	0.0	1.0	
uvig_204999	50482	No	NA	70	20	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_205000	49697	Yes	40152	67	22	5	High-quality	High-quality	90.16	AAI-based (high-confidence)	19.21	1.0	
uvig_205009	35594	Yes	28470	54	16	3	Medium-quality	Genome-fragment	73.35	AAI-based (high-confidence)	20.01	1.0	
uvig_205010	34998	Yes	30985	53	20	4	Medium-quality	Genome-fragment	82.98	AAI-based (high-confidence)	11.47	1.0	
uvig_205012	33715	Yes	26089	44	20	3	Low-quality	Genome-fragment	43.08	AAI-based (medium-confidence)	22.62	1.0	
uvig_205014	29208	No	NA	39	9	2	High-quality	High-quality	90.85	AAI-based (high-confidence)	0.0	1.0	
uvig_205016	23307	No	NA	36	9	1	Medium-quality	Genome-fragment	55.68	AAI-based (high-confidence)	0.0	1.0	
uvig_205017	22651	No	NA	30	11	1	Low-quality	Genome-fragment	40.57	AAI-based (high-confidence)	0.0	1.0	
uvig_205019	21072	No	NA	28	13	1	Medium-quality	Genome-fragment	57.2	AAI-based (high-confidence)	0.0	1.0	
uvig_205028	14164	No	NA	28	5	1	Low-quality	Genome-fragment	23.55	AAI-based (high-confidence)	0.0	1.0	
uvig_205035	12850	No	NA	16	2	1	Low-quality	Genome-fragment	32.24	AAI-based (high-confidence)	0.0	1.02	
uvig_205061	53948	No	NA	78	21	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_205064	13301	No	NA	17	13	0	Low-quality	Genome-fragment	22.28	AAI-based (high-confidence)	0.0	1.0	
uvig_205070	47310	No	NA	83	16	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	contig >1.5x longer than expected genome length
uvig_205071	87091	No	NA	135	22	4	Medium-quality	Genome-fragment	64.35	AAI-based (high-confidence)	0.0	1.0	
uvig_205074	18575	No	NA	34	8	0	Medium-quality	Genome-fragment	51.47	AAI-based (high-confidence)	0.0	1.0	
uvig_205076	42139	No	NA	62	19	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_205081	28511	No	NA	46	15	1	Medium-quality	Genome-fragment	80.42	AAI-based (high-confidence)	0.0	1.0	
uvig_205083	23118	Yes	19368	32	9	4	Medium-quality	Genome-fragment	55.6	AAI-based (high-confidence)	16.22	1.0	
uvig_205084	16999	No	NA	31	9	0	Low-quality	Genome-fragment	27.57	AAI-based (high-confidence)	0.0	1.0	
uvig_205090	99007	No	NA	100	13	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_205091	95235	No	NA	99	14	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_205092	50487	No	NA	59	4	0	Low-quality	Genome-fragment	47.48	AAI-based (high-confidence)	0.0	1.0	
uvig_205095	24203	No	NA	36	4	1	Low-quality	Genome-fragment	25.19	AAI-based (high-confidence)	0.0	1.0	
uvig_205103	14304	No	NA	32	0	1	Low-quality	Genome-fragment	7.82	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
uvig_205104	13304	No	NA	20	5	0	Low-quality	Genome-fragment	30.0	AAI-based (high-confidence)	0.0	1.0	
uvig_205108	11780	No	NA	17	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
uvig_205126	68076	No	NA	81	14	2	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_205128	118121	No	NA	183	50	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	contig >1.5x longer than expected genome length
uvig_205131	59648	Yes	45389	84	21	8	Medium-quality	Genome-fragment	74.32	AAI-based (high-confidence)	23.91	1.0	
uvig_205133	56560	Yes	43684	74	15	9	Low-quality	Genome-fragment	41.45	HMM-based (lower-bound)	22.77	1.0	
uvig_205134	55479	Yes	47398	88	17	6	Medium-quality	Genome-fragment	78.87	AAI-based (high-confidence)	14.57	1.0	
uvig_205139	52630	No	NA	97	18	0	High-quality	High-quality	91.26	AAI-based (high-confidence)	0.0	1.0	
uvig_205140	51136	No	NA	67	19	1	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
uvig_205141	50289	Yes	40754	58	9	4	High-quality	High-quality	94.71	AAI-based (high-confidence)	18.96	1.0	
uvig_205147	35626	Yes	30802	61	13	8	Complete	High-quality	100.0	Provirus (medium-confidence)	13.54	1.0	
uvig_205148	34689	No	NA	55	18	1	Low-quality	Genome-fragment	42.13	AAI-based (high-confidence)	0.0	1.0	
uvig_205158	20368	No	NA	33	10	0	Low-quality	Genome-fragment	38.16	AAI-based (high-confidence)	0.0	1.0	
uvig_205165	16099	Yes	10804	23	6	2	Low-quality	Genome-fragment	34.44	AAI-based (high-confidence)	32.89	1.0	
uvig_205166	15518	No	NA	27	11	0	Low-quality	Genome-fragment	34.52	AAI-based (medium-confidence)	0.0	1.0	
uvig_205167	14972	No	NA	29	12	0	Low-quality	Genome-fragment	38.78	AAI-based (high-confidence)	0.0	1.0	
uvig_205171	14281	No	NA	18	7	1	Low-quality	Genome-fragment	38.3	AAI-based (high-confidence)	0.0	1.0	
uvig_205174	13050	No	NA	15	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
uvig_205175	12852	No	NA	20	0	2	Low-quality	Genome-fragment	20.38	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
uvig_205176	12668	No	NA	16	4	1	Low-quality	Genome-fragment	17.3	AAI-based (high-confidence)	0.0	1.0	
uvig_205178	12033	No	NA	25	5	1	Low-quality	Genome-fragment	19.97	AAI-based (high-confidence)	0.0	1.0	
uvig_205180	11841	No	NA	16	6	3	Low-quality	Genome-fragment	29.79	AAI-based (medium-confidence)	0.0	1.0	
uvig_205184	10619	No	NA	16	2	0	Low-quality	Genome-fragment	18.26	AAI-based (high-confidence)	0.0	1.0	
uvig_205186	10213	No	NA	18	5	1	Low-quality	Genome-fragment	25.82	AAI-based (high-confidence)	0.0	1.0	
uvig_205219	27711	No	NA	39	14	1	Low-quality	Genome-fragment	45.2	AAI-based (high-confidence)	0.0	1.0	
uvig_205220	20797	No	NA	35	12	0	Medium-quality	Genome-fragment	54.7	AAI-based (high-confidence)	0.0	1.0	
uvig_205221	13440	No	NA	24	9	0	Low-quality	Genome-fragment	32.19	AAI-based (medium-confidence)	0.0	1.0	
uvig_205228	29189	No	NA	38	8	2	Low-quality	Genome-fragment	31.84	HMM-based (lower-bound)	0.0	1.0	
uvig_205234	10885	No	NA	19	3	0	Low-quality	Genome-fragment	23.09	AAI-based (high-confidence)	0.0	1.0	
uvig_205236	51456	No	NA	65	17	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_205238	114559	No	NA	184	35	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_205239	96160	No	NA	88	12	6	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_205240	48671	No	NA	82	22	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_205241	43439	No	NA	55	31	0	High-quality	High-quality	96.53	AAI-based (high-confidence)	0.0	1.0	
uvig_205242	38742	No	NA	57	13	0	High-quality	High-quality	97.5	AAI-based (high-confidence)	0.0	1.0	
uvig_205251	60180	No	NA	90	20	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_205252	43440	No	NA	82	15	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_205253	91530	No	NA	89	8	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_205254	109774	No	NA	122	43	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_205255	84196	No	NA	106	17	3	High-quality	High-quality	96.25	AAI-based (high-confidence)	0.0	1.0	
uvig_205256	80494	Yes	60551	94	28	13	Complete	High-quality	100.0	Provirus (high-confidence)	24.78	1.0	
uvig_205257	76437	Yes	49327	86	10	12	High-quality	High-quality	90.56	AAI-based (high-confidence)	35.47	1.0	
uvig_205258	75569	No	NA	120	33	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_205259	73972	Yes	52213	110	23	15	Complete	High-quality	100.0	Provirus (medium-confidence)	29.42	1.0	
uvig_205260	72110	Yes	49359	91	47	11	High-quality	High-quality	100.0	AAI-based (high-confidence)	31.55	1.0	>1 viral region detected; contig >1.5x longer than expected genome length
uvig_205263	47953	No	NA	88	18	1	Medium-quality	Genome-fragment	76.6	AAI-based (high-confidence)	0.0	1.0	
uvig_205271	32562	No	NA	50	11	0	Medium-quality	Genome-fragment	54.28	AAI-based (high-confidence)	0.0	1.0	
uvig_205273	29573	No	NA	43	18	1	Medium-quality	Genome-fragment	75.88	AAI-based (high-confidence)	0.0	1.0	
uvig_205276	25583	No	NA	51	8	1	Medium-quality	Genome-fragment	62.27	AAI-based (high-confidence)	0.0	1.0	
uvig_205277	25231	No	NA	42	6	0	Medium-quality	Genome-fragment	59.01	AAI-based (high-confidence)	0.0	1.0	
uvig_205282	18415	No	NA	29	6	0	High-quality	High-quality	92.57	AAI-based (medium-confidence)	0.0	1.0	
uvig_205283	18378	No	NA	29	7	0	Low-quality	Genome-fragment	46.75	AAI-based (medium-confidence)	0.0	1.0	
uvig_205286	17161	No	NA	25	7	0	Low-quality	Genome-fragment	36.39	AAI-based (high-confidence)	0.0	1.0	
uvig_205288	16030	No	NA	25	6	0	Medium-quality	Genome-fragment	71.2	AAI-based (medium-confidence)	0.0	1.0	
uvig_205290	14802	No	NA	30	2	0	Low-quality	Genome-fragment	24.68	AAI-based (high-confidence)	0.0	1.0	
uvig_205292	13956	No	NA	25	5	0	Low-quality	Genome-fragment	33.01	AAI-based (high-confidence)	0.0	1.0	
uvig_205293	13854	No	NA	17	3	0	Low-quality	Genome-fragment	46.34	HMM-based (lower-bound)	0.0	1.0	
uvig_205296	13401	No	NA	19	4	0	Low-quality	Genome-fragment	31.79	AAI-based (high-confidence)	0.0	1.0	
uvig_205297	12739	No	NA	21	10	0	Low-quality	Genome-fragment	32.0	AAI-based (high-confidence)	0.0	1.0	
uvig_205298	11924	No	NA	20	9	0	Low-quality	Genome-fragment	23.48	AAI-based (high-confidence)	0.0	1.0	
uvig_205299	11452	No	NA	21	4	3	Low-quality	Genome-fragment	19.17	AAI-based (high-confidence)	0.0	1.01	
