"","Accession","total.ParS.hits","pos.ParS.hit"
"4889","UHGV-0265660",0,0
"4890","UHGV-0266436",0,0
"4891","UHGV-0266468",0,0
"4892","UHGV-0266884",0,0
"4893","UHGV-0267290",0,0
"4894","UHGV-0267471",0,0
"4895","UHGV-0268593",0,0
"4896","UHGV-0269303",0,0
"4897","UHGV-0269442",0,0
"4898","UHGV-0269499",0,0
"4899","UHGV-0270069",0,0
"4900","UHGV-0270077",0,0
"4901","UHGV-0270171",0,0
"4902","UHGV-0270490",0,0
"4903","UHGV-0270957",0,0
"4904","UHGV-0271022",0,0
"4905","UHGV-0271369",0,0
"4906","UHGV-0271690",0,0
"4907","UHGV-0272830",0,0
"4908","UHGV-0273068",0,0
"4909","UHGV-0273664",0,0
"4910","UHGV-0273960",0,0
"4911","UHGV-0274080",0,0
"4912","UHGV-0274286",0,0
"4913","UHGV-0274605",0,0
"4914","UHGV-0275160",0,0
"4915","UHGV-0275261",0,0
"4916","UHGV-0275679",0,0
"4917","UHGV-0275892",0,0
"4918","UHGV-0276203",0,0
"4919","UHGV-0276568",0,0
"4920","UHGV-0276897",0,0
"4921","UHGV-0277463",0,0
"4922","UHGV-0277633",0,0
"4923","UHGV-0277939",0,0
"4924","UHGV-0278109",0,0
"4925","UHGV-0278352",0,0
"4926","UHGV-0278360",0,0
"4927","UHGV-0278742",0,0
"4928","UHGV-0279203",0,0
"4929","UHGV-0279257",0,0
"4930","UHGV-0279374",0,0
"4931","UHGV-0279981",0,0
"4932","UHGV-0280285",0,0
"4933","UHGV-0280807",0,0
"4934","UHGV-0280963",0,0
"4935","UHGV-0281105",0,0
"4936","UHGV-0281176",1,1
"4937","UHGV-0281630",0,0
"4938","UHGV-0281980",0,0
"4939","UHGV-0282697",0,0
"4940","UHGV-0282741",0,0
"4941","UHGV-0282762",0,0
"4942","UHGV-0283528",0,0
"4943","UHGV-0283541",0,0
"4944","UHGV-0283821",0,0
"4945","UHGV-0283953",0,0
"4946","UHGV-0284070",0,0
"4947","UHGV-0285540",0,0
"4948","UHGV-0285609",0,0
"4949","UHGV-0285844",0,0
"4950","UHGV-0286948",0,0
"4951","UHGV-0287480",0,0
"4952","UHGV-0287659",0,0
"4953","UHGV-0287755",0,0
"4954","UHGV-0287867",0,0
"4955","UHGV-0288843",0,0
"4956","UHGV-0289280",0,0
"4957","UHGV-0289831",0,0
"4958","UHGV-0289845",0,0
"4959","UHGV-0290521",0,0
"4960","UHGV-0291864",0,0
"4961","UHGV-0292242",0,0
"4962","UHGV-0292267",0,0
"4963","UHGV-0292777",0,0
"4964","UHGV-0293095",0,0
"4965","UHGV-0293419",0,0
"4966","UHGV-0293484",0,0
"4967","UHGV-0293745",0,0
"4968","UHGV-0294027",0,0
"4969","UHGV-0294170",0,0
"4970","UHGV-0294559",0,0
"4971","UHGV-0294806",0,0
"4972","UHGV-0294919",0,0
"4973","UHGV-0295206",0,0
"4974","UHGV-0295228",0,0
"4975","UHGV-0295505",0,0
"4976","UHGV-0295635",0,0
"4977","UHGV-0295649",0,0
"4978","UHGV-0295771",0,0
"4979","UHGV-0295944",0,0
"4980","UHGV-0296288",0,0
"4981","UHGV-0296418",0,0
"4982","UHGV-0296445",0,0
"4983","UHGV-0296501",0,0
"4984","UHGV-0296593",0,0
"4985","UHGV-0297114",0,0
"4986","UHGV-0297408",0,0
"4987","UHGV-0297779",0,0
"4988","UHGV-0297780",0,0
"4989","UHGV-0298055",0,0
"4990","UHGV-0298056",0,0
"4991","UHGV-0298271",0,0
"4992","UHGV-0298572",0,0
"4993","UHGV-0298606",0,0
"4994","UHGV-0298740",0,0
"4995","UHGV-0298991",0,0
"4996","UHGV-0299416",0,0
"4997","UHGV-0299512",0,0
"4998","UHGV-0301076",0,0
"4999","UHGV-0301234",0,0
"5000","UHGV-0301243",0,0
"5001","UHGV-0301404",0,0
"5002","UHGV-0302057",0,0
"5003","UHGV-0302312",0,0
"5004","UHGV-0303123",0,0
"5005","UHGV-0303159",0,0
"5006","UHGV-0303304",0,0
"5007","UHGV-0303468",0,0
"5008","UHGV-0303471",0,0
"5009","UHGV-0303737",0,0
"5010","UHGV-0303832",0,0
"5011","UHGV-0303920",0,0
"5012","UHGV-0304096",0,0
"5013","UHGV-0304606",0,0
"5014","UHGV-0305410",0,0
"5015","UHGV-0305807",0,0
"5016","UHGV-0306190",0,0
"5017","UHGV-0306507",0,0
"5018","UHGV-0307675",0,0
"5019","UHGV-0308454",0,0
"5020","UHGV-0308591",0,0
"5021","UHGV-0309226",0,0
"5022","UHGV-0309409",0,0
"5023","UHGV-0310066",0,0
"5024","UHGV-0310098",0,0
"5025","UHGV-0310369",0,0
"5026","UHGV-0310651",0,0
"5027","UHGV-0310754",0,0
"5028","UHGV-0310839",0,0
"5029","UHGV-0310928",0,0
"5030","UHGV-0311734",0,0
"5031","UHGV-0311767",0,0
"5032","UHGV-0312353",0,0
"5033","UHGV-0312481",0,0
"5034","UHGV-0312767",0,0
"5035","UHGV-0313785",0,0
"5036","UHGV-0313802",0,0
"5037","UHGV-0314081",0,0
"5038","UHGV-0314619",0,0
"5039","UHGV-0314937",0,0
"5040","UHGV-0315221",0,0
"5041","UHGV-0315909",0,0
"5042","UHGV-0315912",0,0
"5043","UHGV-0316643",0,0
"5044","UHGV-0317317",0,0
"5045","UHGV-0317772",0,0
"5046","UHGV-0318488",0,0
"5047","UHGV-0318570",0,0
"5048","UHGV-0319047",0,0
"5049","UHGV-0319116",0,0
"5050","UHGV-0319352",0,0
"5051","UHGV-0319544",0,0
"5052","UHGV-0319641",0,0
"5053","UHGV-0319773",0,0
"5054","UHGV-0320175",0,0
"5055","UHGV-0320428",0,0
"5056","UHGV-0321132",0,0
"5057","UHGV-0321294",0,0
"5058","UHGV-0321771",0,0
"5059","UHGV-0321922",0,0
"5060","UHGV-0321981",0,0
"5061","UHGV-0322037",0,0
"5062","UHGV-0322966",0,0
"5063","UHGV-0323018",0,0
"5064","UHGV-0323305",0,0
"5065","UHGV-0324058",0,0
"5066","UHGV-0324568",0,0
"5067","UHGV-0325301",0,0
"5068","UHGV-0325514",0,0
"5069","UHGV-0325795",0,0
"5070","UHGV-0326693",0,0
"5071","UHGV-0326700",0,0
"5072","UHGV-0327060",0,0
"5073","UHGV-0327320",0,0
"5074","UHGV-0327455",0,0
"5075","UHGV-0327519",0,0
"5076","UHGV-0327629",0,0
"5077","UHGV-0327631",0,0
"5078","UHGV-0327933",0,0
"5079","UHGV-0328306",0,0
"5080","UHGV-0328309",0,0
"5081","UHGV-0328628",0,0
"5082","UHGV-0329168",0,0
"5083","UHGV-0329333",0,0
"5084","UHGV-0329346",0,0
"5085","UHGV-0329697",0,0
"5086","UHGV-0330044",0,0
"5087","UHGV-0330293",0,0
"5088","UHGV-0330813",0,0
"5089","UHGV-0331685",0,0
"5090","UHGV-0331766",0,0
"5091","UHGV-0332331",0,0
"5092","UHGV-0332418",0,0
"5093","UHGV-0332479",0,0
"5094","UHGV-0332503",0,0
"5095","UHGV-0332720",0,0
"5096","UHGV-0332934",0,0
"5097","UHGV-0333182",0,0
"5098","UHGV-0333289",0,0
"5099","UHGV-0333567",0,0
"5100","UHGV-0334662",0,0
"5101","UHGV-0334881",1,1
"5102","UHGV-0334928",0,0
"5103","UHGV-0335424",0,0
"5104","UHGV-0335451",0,0
"5105","UHGV-0335613",0,0
"5106","UHGV-0335617",0,0
"5107","UHGV-0336181",0,0
"5108","UHGV-0336834",0,0
"5109","UHGV-0337506",0,0
"5110","UHGV-0337766",1,1
"5111","UHGV-0337889",0,0
"5112","UHGV-0338311",0,0
"5113","UHGV-0338488",3,1
"5114","UHGV-0338568",0,0
"5115","UHGV-0339228",0,0
"5116","UHGV-0339268",0,0
"5117","UHGV-0339602",0,0
"5118","UHGV-0340010",0,0
"5119","UHGV-0340101",0,0
"5120","UHGV-0340847",0,0
"5121","UHGV-0341805",0,0
"5122","UHGV-0342005",0,0
"5123","UHGV-0342564",0,0
"5124","UHGV-0343304",0,0
"5125","UHGV-0343416",0,0
"5126","UHGV-0343454",0,0
"5127","UHGV-0343669",0,0
"5128","UHGV-0344094",0,0
"5129","UHGV-0344112",0,0
"5130","UHGV-0345219",0,0
"5131","UHGV-0346009",0,0
"5132","UHGV-0346325",0,0
"5133","UHGV-0346500",0,0
"5134","UHGV-0346531",0,0
"5135","UHGV-0346634",0,0
"5136","UHGV-0346865",0,0
"5137","UHGV-0347715",0,0
"5138","UHGV-0347730",0,0
"5139","UHGV-0347739",0,0
"5140","UHGV-0348386",0,0
"5141","UHGV-0348600",0,0
"5142","UHGV-0349123",0,0
"5143","UHGV-0349201",0,0
"5144","UHGV-0349415",0,0
"5145","UHGV-0349692",0,0
"5146","UHGV-0349775",0,0
"5147","UHGV-0349878",0,0
"5148","UHGV-0350448",0,0
"5149","UHGV-0350536",0,0
"5150","UHGV-0350659",0,0
"5151","UHGV-0350792",0,0
"5152","UHGV-0351433",0,0
"5153","UHGV-0351789",0,0
"5154","UHGV-0351972",0,0
"5155","UHGV-0352251",0,0
"5156","UHGV-0352396",0,0
"5157","UHGV-0352475",0,0
"5158","UHGV-0352872",0,0
"5159","UHGV-0353148",0,0
"5160","UHGV-0353336",0,0
"5161","UHGV-0354738",0,0
"5162","UHGV-0354821",0,0
"5163","UHGV-0355138",0,0
"5164","UHGV-0355143",0,0
"5165","UHGV-0355391",0,0
"5166","UHGV-0355719",0,0
"5167","UHGV-0356068",0,0
"5168","UHGV-0356183",0,0
"5169","UHGV-0356656",0,0
"5170","UHGV-0357024",0,0
"5171","UHGV-0357214",0,0
"5172","UHGV-0357505",0,0
"5173","UHGV-0357723",0,0
"5174","UHGV-0357851",0,0
"5175","UHGV-0358074",0,0
"5176","UHGV-0358332",0,0
"5177","UHGV-0358485",0,0
"5178","UHGV-0358576",0,0
"5179","UHGV-0358589",0,0
"5180","UHGV-0358594",0,0
"5181","UHGV-0358651",0,0
"5182","UHGV-0358827",0,0
"5183","UHGV-0359068",0,0
"5184","UHGV-0360578",0,0
"5185","UHGV-0360699",0,0
"5186","UHGV-0360751",0,0
"5187","UHGV-0361766",0,0
"5188","UHGV-0362045",0,0
"5189","UHGV-0362182",0,0
"5190","UHGV-0362573",0,0
"5191","UHGV-0362609",0,0
"5192","UHGV-0362614",0,0
"5193","UHGV-0362629",0,0
"5194","UHGV-0362804",0,0
"5195","UHGV-0362978",0,0
"5196","UHGV-0363116",0,0
"5197","UHGV-0363429",0,0
"5198","UHGV-0363500",0,0
"5199","UHGV-0363506",0,0
"5200","UHGV-0364213",0,0
"5201","UHGV-0364505",0,0
"5202","UHGV-0364525",0,0
"5203","UHGV-0364646",0,0
"5204","UHGV-0365306",0,0
"5205","UHGV-0365475",0,0
"5206","UHGV-0365798",0,0
"5207","UHGV-0366349",0,0
"5208","UHGV-0366711",0,0
"5209","UHGV-0366735",0,0
"5210","UHGV-0366907",0,0
"5211","UHGV-0367010",0,0
"5212","UHGV-0367098",0,0
"5213","UHGV-0367170",0,0
"5214","UHGV-0367328",0,0
"5215","UHGV-0368182",0,0
"5216","UHGV-0368393",0,0
"5217","UHGV-0368904",0,0
"5218","UHGV-0369400",0,0
"5219","UHGV-0369550",0,0
"5220","UHGV-0369930",0,0
"5221","UHGV-0370408",0,0
"5222","UHGV-0370709",0,0
"5223","UHGV-0370837",0,0
"5224","UHGV-0370987",0,0
"5225","UHGV-0371082",0,0
"5226","UHGV-0371587",0,0
"5227","UHGV-0371805",0,0
"5228","UHGV-0372165",0,0
"5229","UHGV-0372266",0,0
"5230","UHGV-0372275",0,0
"5231","UHGV-0372601",0,0
"5232","UHGV-0372697",0,0
"5233","UHGV-0372807",0,0
"5234","UHGV-0373854",1,1
"5235","UHGV-0374611",0,0
"5236","UHGV-0374777",0,0
"5237","UHGV-0374831",0,0
"5238","UHGV-0375134",0,0
"5239","UHGV-0375153",0,0
"5240","UHGV-0375193",0,0
"5241","UHGV-0375419",0,0
"5242","UHGV-0375708",0,0
"5243","UHGV-0375795",0,0
"5244","UHGV-0376004",0,0
"5245","UHGV-0376042",0,0
"5246","UHGV-0376251",0,0
"5247","UHGV-0376444",0,0
"5248","UHGV-0376797",0,0
"5249","UHGV-0376839",0,0
"5250","UHGV-0377100",0,0
"5251","UHGV-0378192",0,0
"5252","UHGV-0378685",0,0
"5253","UHGV-0378822",0,0
"5254","UHGV-0379011",0,0
"5255","UHGV-0379290",0,0
"5256","UHGV-0379745",0,0
"5257","UHGV-0379800",0,0
"5258","UHGV-0380027",0,0
"5259","UHGV-0380222",0,0
"5260","UHGV-0380268",0,0
"5261","UHGV-0381394",0,0
"5262","UHGV-0381508",0,0
"5263","UHGV-0382240",1,1
"5264","UHGV-0382265",0,0
"5265","UHGV-0382272",0,0
"5266","UHGV-0382299",0,0
"5267","UHGV-0382302",0,0
"5268","UHGV-0382312",0,0
"5269","UHGV-0382366",0,0
"5270","UHGV-0382417",0,0
"5271","UHGV-0382482",0,0
"5272","UHGV-0382585",1,1
"5273","UHGV-0382630",0,0
"5274","UHGV-0382633",0,0
"5275","UHGV-0382647",0,0
"5276","UHGV-0382657",0,0
"5277","UHGV-0382688",0,0
"5278","UHGV-0382737",0,0
"5279","UHGV-0382772",0,0
"5280","UHGV-0382789",0,0
"5281","UHGV-0382863",0,0
"5282","UHGV-0382968",0,0
"5283","UHGV-0383138",0,0
"5284","UHGV-0383143",0,0
"5285","UHGV-0383223",0,0
"5286","UHGV-0383295",0,0
"5287","UHGV-0383339",0,0
"5288","UHGV-0383382",0,0
"5289","UHGV-0383417",1,1
"5290","UHGV-0383466",0,0
"5291","UHGV-0383596",0,0
"5292","UHGV-0383622",0,0
"5293","UHGV-0383639",0,0
"5294","UHGV-0383655",0,0
"5295","UHGV-0383722",0,0
"5296","UHGV-0383738",0,0
"5297","UHGV-0383798",0,0
"5298","UHGV-0383844",0,0
"5299","UHGV-0383892",0,0
"5300","UHGV-0383917",0,0
"5301","UHGV-0383939",0,0
"5302","UHGV-0384055",0,0
"5303","UHGV-0384074",0,0
"5304","UHGV-0384085",0,0
"5305","UHGV-0384088",0,0
"5306","UHGV-0384220",0,0
"5307","UHGV-0384247",0,0
"5308","UHGV-0384251",0,0
"5309","UHGV-0384324",0,0
"5310","UHGV-0384372",0,0
"5311","UHGV-0384423",0,0
"5312","UHGV-0384439",0,0
"5313","UHGV-0384460",0,0
"5314","UHGV-0384533",0,0
"5315","UHGV-0384535",0,0
"5316","UHGV-0384558",0,0
"5317","UHGV-0384622",0,0
"5318","UHGV-0384680",0,0
"5319","UHGV-0384758",0,0
"5320","UHGV-0384828",0,0
"5321","UHGV-0384871",0,0
"5322","UHGV-0384901",0,0
"5323","UHGV-0384933",0,0
"5324","UHGV-0385010",0,0
"5325","UHGV-0385016",0,0
"5326","UHGV-0385114",0,0
"5327","UHGV-0385135",0,0
"5328","UHGV-0385249",0,0
"5329","UHGV-0385253",0,0
"5330","UHGV-0385310",0,0
"5331","UHGV-0385313",0,0
"5332","UHGV-0385344",0,0
"5333","UHGV-0385368",0,0
"5334","UHGV-0385381",0,0
"5335","UHGV-0385425",0,0
"5336","UHGV-0385453",0,0
"5337","UHGV-0385458",0,0
"5338","UHGV-0385549",0,0
"5339","UHGV-0385584",0,0
"5340","UHGV-0385598",0,0
"5341","UHGV-0385600",0,0
"5342","UHGV-0385649",0,0
"5343","UHGV-0385654",0,0
"5344","UHGV-0385690",0,0
"5345","UHGV-0385719",0,0
"5346","UHGV-0385761",0,0
"5347","UHGV-0385790",0,0
"5348","UHGV-0385798",0,0
"5349","UHGV-0385892",0,0
"5350","UHGV-0385894",0,0
"5351","UHGV-0385930",0,0
"5352","UHGV-0385940",0,0
"5353","UHGV-0385955",0,0
"5354","UHGV-0385965",0,0
"5355","UHGV-0386019",0,0
"5356","UHGV-0386036",0,0
"5357","UHGV-0386096",0,0
"5358","UHGV-0386166",0,0
"5359","UHGV-0386249",0,0
"5360","UHGV-0386292",0,0
"5361","UHGV-0386307",0,0
"5362","UHGV-0386310",0,0
"5363","UHGV-0386356",0,0
"5364","UHGV-0386359",0,0
"5365","UHGV-0386365",0,0
"5366","UHGV-0386512",0,0
"5367","UHGV-0386754",0,0
"5368","UHGV-0386856",0,0
"5369","UHGV-0386867",0,0
"5370","UHGV-0386895",0,0
"5371","UHGV-0386904",0,0
"5372","UHGV-0386933",0,0
"5373","UHGV-0386944",0,0
"5374","UHGV-0386972",0,0
"5375","UHGV-0387013",0,0
"5376","UHGV-0387033",0,0
"5377","UHGV-0387262",0,0
"5378","UHGV-0387305",0,0
"5379","UHGV-0387330",0,0
"5380","UHGV-0387375",0,0
"5381","UHGV-0387427",0,0
"5382","UHGV-0387448",0,0
"5383","UHGV-0387474",0,0
"5384","UHGV-0387517",0,0
"5385","UHGV-0387538",0,0
"5386","UHGV-0387556",0,0
"5387","UHGV-0387612",1,1
"5388","UHGV-0387641",0,0
"5389","UHGV-0387651",0,0
"5390","UHGV-0387669",0,0
"5391","UHGV-0387923",0,0
"5392","UHGV-0387925",0,0
"5393","UHGV-0387966",0,0
"5394","UHGV-0388027",0,0
"5395","UHGV-0388045",0,0
"5396","UHGV-0388050",0,0
"5397","UHGV-0388053",0,0
"5398","UHGV-0388212",0,0
"5399","UHGV-0388459",0,0
"5400","UHGV-0388530",0,0
"5401","UHGV-0388636",0,0
"5402","UHGV-0388674",0,0
"5403","UHGV-0388723",0,0
"5404","UHGV-0388773",0,0
"5405","UHGV-0388784",0,0
"5406","UHGV-0388796",0,0
"5407","UHGV-0388813",0,0
"5408","UHGV-0388821",0,0
"5409","UHGV-0388849",0,0
"5410","UHGV-0388898",0,0
"5411","UHGV-0388954",0,0
"5412","UHGV-0388985",0,0
"5413","UHGV-0388993",0,0
"5414","UHGV-0389041",0,0
"5415","UHGV-0389081",0,0
"5416","UHGV-0389096",0,0
"5417","UHGV-0389214",0,0
"5418","UHGV-0389272",0,0
"5419","UHGV-0389313",0,0
"5420","UHGV-0389329",0,0
"5421","UHGV-0389432",0,0
"5422","UHGV-0389469",0,0
"5423","UHGV-0389508",0,0
"5424","UHGV-0389515",0,0
"5425","UHGV-0389561",0,0
"5426","UHGV-0389583",0,0
"5427","UHGV-0389654",0,0
"5428","UHGV-0389708",0,0
"5429","UHGV-0389734",0,0
"5430","UHGV-0389740",0,0
"5431","UHGV-0389850",0,0
"5432","UHGV-0389854",0,0
"5433","UHGV-0389911",0,0
"5434","UHGV-0389943",0,0
"5435","UHGV-0390002",0,0
"5436","UHGV-0390038",0,0
"5437","UHGV-0390088",0,0
"5438","UHGV-0390144",0,0
"5439","UHGV-0390172",0,0
"5440","UHGV-0390239",0,0
"5441","UHGV-0390274",0,0
"5442","UHGV-0390349",0,0
"5443","UHGV-0390428",0,0
"5444","UHGV-0390450",0,0
"5445","UHGV-0390542",0,0
"5446","UHGV-0390596",0,0
"5447","UHGV-0390623",0,0
"5448","UHGV-0390692",0,0
"5449","UHGV-0390701",0,0
"5450","UHGV-0390710",0,0
"5451","UHGV-0390714",0,0
"5452","UHGV-0390721",0,0
"5453","UHGV-0390778",0,0
"5454","UHGV-0390851",0,0
"5455","UHGV-0390852",0,0
"5456","UHGV-0390922",0,0
"5457","UHGV-0390950",0,0
"5458","UHGV-0390985",0,0
"5459","UHGV-0391015",0,0
"5460","UHGV-0391017",0,0
"5461","UHGV-0391050",0,0
"5462","UHGV-0391096",0,0
"5463","UHGV-0391109",0,0
"5464","UHGV-0391138",0,0
"5465","UHGV-0391210",0,0
"5466","UHGV-0391294",1,1
"5467","UHGV-0391303",0,0
"5468","UHGV-0391308",0,0
"5469","UHGV-0391322",0,0
"5470","UHGV-0391345",0,0
"5471","UHGV-0391359",0,0
"5472","UHGV-0391363",0,0
"5473","UHGV-0391413",0,0
"5474","UHGV-0391429",0,0
"5475","UHGV-0391499",0,0
"5476","UHGV-0391610",0,0
"5477","UHGV-0391754",0,0
"5478","UHGV-0391780",0,0
"5479","UHGV-0391786",0,0
"5480","UHGV-0391794",0,0
"5481","UHGV-0391884",0,0
"5482","UHGV-0391940",0,0
"5483","UHGV-0391962",0,0
"5484","UHGV-0391978",0,0
"5485","UHGV-0391998",0,0
"5486","UHGV-0392172",0,0
"5487","UHGV-0392203",0,0
"5488","UHGV-0392219",0,0
"5489","UHGV-0392255",0,0
"5490","UHGV-0392273",0,0
"5491","UHGV-0392280",0,0
"5492","UHGV-0392331",0,0
"5493","UHGV-0392338",0,0
"5494","UHGV-0392343",0,0
"5495","UHGV-0392398",0,0
"5496","UHGV-0392402",0,0
"5497","UHGV-0392419",0,0
"5498","UHGV-0392442",0,0
"5499","UHGV-0392461",0,0
"5500","UHGV-0392472",0,0
"5501","UHGV-0392534",0,0
"5502","UHGV-0392564",0,0
"5503","UHGV-0392586",0,0
"5504","UHGV-0392596",0,0
"5505","UHGV-0392608",0,0
"5506","UHGV-0392616",0,0
"5507","UHGV-0392631",0,0
"5508","UHGV-0392649",0,0
"5509","UHGV-0392653",0,0
"5510","UHGV-0392904",0,0
"5511","UHGV-0392908",0,0
"5512","UHGV-0393014",0,0
"5513","UHGV-0393069",0,0
"5514","UHGV-0393077",0,0
"5515","UHGV-0393368",0,0
"5516","UHGV-0394371",0,0
"5517","UHGV-0395489",0,0
"5518","UHGV-0397188",0,0
"5519","UHGV-0397212",0,0
"5520","UHGV-0397747",0,0
"5521","UHGV-0398824",0,0
"5522","UHGV-0399187",0,0
"5523","UHGV-0399969",0,0
"5524","UHGV-0401711",0,0
"5525","UHGV-0402165",0,0
"5526","UHGV-0404000",0,0
"5527","UHGV-0404561",0,0
"5528","UHGV-0406931",0,0
"5529","UHGV-0407003",0,0
"5530","UHGV-0407990",0,0
"5531","UHGV-0408818",0,0
"5532","UHGV-0408822",0,0
"5533","UHGV-0408823",0,0
"5534","UHGV-0408824",0,0
"5535","UHGV-0408827",0,0
"5536","UHGV-0408933",0,0
"5537","UHGV-0411294",0,0
"5538","UHGV-0412798",0,0
"5539","UHGV-0412800",0,0
"5540","UHGV-0412804",0,0
"5541","UHGV-0412805",0,0
"5542","UHGV-0413993",0,0
"5543","UHGV-0415030",0,0
"5544","UHGV-0415032",0,0
"5545","UHGV-0417929",0,0
"5546","UHGV-0420863",0,0
"5547","UHGV-0420895",1,1
"5548","UHGV-0422416",0,0
"5549","UHGV-0422490",0,0
"5550","UHGV-0425469",0,0
"5551","UHGV-0427101",0,0
"5552","UHGV-0428293",0,0
"5553","UHGV-0428974",0,0
"5554","UHGV-0433602",0,0
"5555","UHGV-0433688",0,0
"5556","UHGV-0435695",0,0
"5557","UHGV-0437485",0,0
"5558","UHGV-0438226",0,0
"5559","UHGV-0440099",0,0
"5560","UHGV-0441959",0,0
"5561","UHGV-0442913",0,0
"5562","UHGV-0444105",0,0
"5563","UHGV-0444318",0,0
"5564","UHGV-0444371",0,0
"5565","UHGV-0446651",0,0
"5566","UHGV-0446658",0,0
"5567","UHGV-0448429",0,0
"5568","UHGV-0449702",0,0
"5569","UHGV-0449711",0,0
"5570","UHGV-0450240",0,0
"5571","UHGV-0450776",0,0
"5572","UHGV-0452405",0,0
"5573","UHGV-0453375",0,0
"5574","UHGV-0456599",0,0
"5575","UHGV-0459627",0,0
"5576","UHGV-0461111",0,0
"5577","UHGV-0465658",0,0
"5578","UHGV-0466841",0,0
"5579","UHGV-0467327",0,0
"5580","UHGV-0467344",0,0
"5581","UHGV-0468967",0,0
"5582","UHGV-0469571",0,0
"5583","UHGV-0470014",0,0
"5584","UHGV-0470540",0,0
"5585","UHGV-0470784",0,0
"5586","UHGV-0473925",0,0
"5587","UHGV-0476761",0,0
"5588","UHGV-0477453",0,0
"5589","UHGV-0478827",0,0
"5590","UHGV-0479438",0,0
"5591","UHGV-0479984",0,0
"5592","UHGV-0480022",0,0
"5593","UHGV-0480616",0,0
"5594","UHGV-0485664",0,0
"5595","UHGV-0535930",0,0
"5596","UHGV-0586639",0,0
"5597","UHGV-0586661",0,0
"5598","UHGV-0586912",0,0
"5599","UHGV-0716718",0,0
"5600","UHGV-0738696",7,1
"5601","UHGV-0750512",0,0
"5602","UHGV-0754611",0,0
"5603","UHGV-0782678",0,0
"5604","UHGV-0790011",0,0
"5605","UHGV-0793950",0,0
"5606","UHGV-0795201",0,0
"5607","UHGV-0798075",0,0
"5608","UHGV-0806656",0,0
"5609","UHGV-0817008",0,0
"5610","UHGV-0833403",0,0
"5611","UHGV-0833468",0,0
"5612","UHGV-0848101",1,1
"5613","UHGV-0854866",0,0
"5614","UHGV-0855589",0,0
"5615","UHGV-0856555",0,0
"5616","UHGV-0864444",0,0
"5617","UHGV-0865949",0,0
"5618","UHGV-0868109",0,0
"5619","UHGV-0877392",0,0
"5620","UHGV-0973636",0,0
"5621","UHGV-0994740",0,0
"5622","UHGV-1009316",0,0
"5623","UHGV-1024688",0,0
"5624","UHGV-1040839",0,0
"5625","UHGV-1135954",0,0
"5626","UHGV-1203750",0,0
"5627","UHGV-1267047",0,0
"5628","UHGV-1267050",0,0
"5629","UHGV-1268176",0,0
"5630","UHGV-1269212",0,0
"5631","UHGV-1282282",0,0
"5632","UHGV-1284688",0,0
"5633","UHGV-1286992",0,0
"5634","UHGV-1287044",0,0
"5635","UHGV-1289959",0,0
"5636","UHGV-1291554",0,0
"5637","UHGV-1292398",0,0
"5638","UHGV-1300767",0,0
"5639","UHGV-1301864",0,0
"5640","UHGV-1301878",0,0
"5641","UHGV-1302398",0,0
"5642","UHGV-1305042",0,0
"5643","UHGV-1306368",0,0
"5644","UHGV-1307032",0,0
"5645","UHGV-1311040",0,0
"5646","UHGV-1311495",0,0
"5647","UHGV-1314838",0,0
"5648","UHGV-1316613",0,0
"5649","UHGV-1319964",0,0
"5650","UHGV-1320844",0,0
"5651","UHGV-1322197",0,0
"5652","UHGV-1322338",0,0
"5653","UHGV-1325039",0,0
"5654","UHGV-1325811",0,0
"5655","UHGV-1328633",0,0
"5656","UHGV-1331342",0,0
"5657","UHGV-1332184",0,0
"5658","UHGV-1332254",0,0
"5659","UHGV-1332463",0,0
"5660","UHGV-1332736",0,0
"5661","UHGV-1333049",0,0
"5662","UHGV-1333312",0,0
"5663","UHGV-1333331",0,0
"5664","UHGV-1333711",0,0
"5665","UHGV-1333890",0,0
"5666","UHGV-1334001",0,0
"5667","UHGV-1334121",0,0
"5668","UHGV-1334327",0,0
"5669","UHGV-1334919",0,0
"5670","UHGV-1335635",0,0
"5671","UHGV-1335843",0,0
"5672","UHGV-1336106",0,0
"5673","UHGV-1336612",0,0
"5674","UHGV-1337764",0,0
"5675","UHGV-1337783",0,0
"5676","UHGV-1338003",0,0
"5677","UHGV-1338045",0,0
"5678","UHGV-1338377",0,0
"5679","UHGV-1339016",0,0
"5680","UHGV-1339214",0,0
"5681","UHGV-1339573",0,0
"5682","UHGV-1340035",0,0
"5683","UHGV-1340088",0,0
"5684","UHGV-1340458",0,0
"5685","UHGV-1340461",0,0
"5686","UHGV-1340730",0,0
"5687","UHGV-1340731",0,0
"5688","UHGV-1340966",0,0
"5689","UHGV-1340985",0,0
"5690","UHGV-1341387",0,0
"5691","UHGV-1341873",0,0
"5692","UHGV-1342003",0,0
"5693","UHGV-1342226",0,0
"5694","UHGV-1342292",0,0
"5695","UHGV-1342511",0,0
"5696","UHGV-1343146",0,0
"5697","UHGV-1343342",0,0
"5698","UHGV-1343376",0,0
"5699","UHGV-1343960",0,0
"5700","UHGV-1344058",0,0
"5701","UHGV-1344086",0,0
"5702","UHGV-1344547",0,0
"5703","UHGV-1344610",0,0
"5704","UHGV-1344680",0,0
"5705","UHGV-1344830",0,0
"5706","UHGV-1345050",0,0
"5707","UHGV-1345326",0,0
"5708","UHGV-1346045",0,0
"5709","UHGV-1346124",0,0
"5710","UHGV-1346131",0,0
