"","spor_db_id","protein_id","spor_db_hit","spor_db_identity","spor_db_bitScore","spor_db_eVal","Protein.names","Gene.Names","data.set"
"36955","P24556","UHGV-0013032_4","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.347,67,4.04e-14,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
"36956","P24556","UHGV-1426502_49","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.405,96,4.405e-23,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
"36957","P24556","JQ740791_22","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.415,124,2.434e-33,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"36958","P24556","MW864250_7","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.503,121,9.077e-32,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"36959","P24556","UHGV-1925248_49","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.416,110,1.127e-27,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
"36960","P24556","UHGV-0201431_57","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.412,136,4.586e-36,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
"36961","P24556","UHGV-0005427_1","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.394,130,6.156e-34,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
"36962","P24556","UHGV-1389086_53","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.374,75,1.193e-16,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
"36963","P24556","OP328420_60","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.461,106,3.556e-25,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"36964","P24556","UHGV-0285372_31","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.427,129,6.638e-35,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
"36965","P24556","UHGV-0392006_65","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.391,207,4.27e-58,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
"36966","P24556","UHGV-1524447_71","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.4,317,1.125e-95,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
"36967","P24556","KX346238_23","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.413,124,4.389e-33,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"36968","P24556","HM242243_47","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.305,123,2.545e-32,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"36969","P24556","UHGV-0182652_4","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.766,319,7.438e-101,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
"36970","P24556","JX875065_44","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.541,213,2.134e-64,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"36971","P24556","JX080302_71","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.532,209,6.806e-63,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"36972","P24556","OR479082_38","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.877,878,2.206e-289,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"36973","P24556","OP451919_22","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.502,130,7.953e-35,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"36974","P24556","MW589261_120","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.306,126,1.803e-31,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"36975","P24556","CP124941_17","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.481,161,3.055e-45,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"36976","P24556","MW238767_16","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.908,914,7.891e-302,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"36977","P24556","KY389063_50","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.335,112,1.757e-28,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"36978","P24556","EU136189_14","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.623,119,4.143e-31,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"36979","P24556","MK301438_23","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.496,128,2.81e-34,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"36980","P24556","PV017448_8","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.618,79,1.907e-18,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"36981","P24556","FJ848885_22","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.5,129,7.923e-35,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"36982","P24556","MF398190_74","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.274,77,5.619e-17,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"36983","P24556","UHGV-0395289_27","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.354,132,8.944e-36,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
"36984","P24556","OP136132_60","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.469,109,6.339e-26,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"36985","P24556","MN091625_37","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.486,62,1.404e-14,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"36986","P24556","UHGV-0172071_93","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.74,93,1.043e-24,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
"36987","P24556","MZ488273_25","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.411,89,8.646e-20,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"36988","P24556","KP793114_23","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.493,126,6.264e-34,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"36989","P24556","OM373549_89","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.556,127,7.463e-32,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"36990","P24556","UHGV-0210493_12","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.423,142,2.747e-38,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
"36991","P24556","JQ740795_22","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.426,129,6.028e-35,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"36992","P24556","AY954959_27","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.748,730,3.135e-238,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"36993","P24556","KF766114_74","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.274,77,5.619e-17,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"36994","P24556","PP098625_67","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.888,891,9.26800000000002e-294,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"36995","P24556","OQ302593_12","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.598,113,3.153e-29,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"36996","P24556","UHGV-0162596_60","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.41,123,8.036e-33,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
"36997","P24556","MT080588_2","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.517,130,7.702e-35,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"36998","P24556","UHGV-0273024_61","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.408,183,7.407e-53,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
"36999","P24556","MF775679_22","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.493,126,1.114e-33,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37000","P24556","GQ398772_61","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.312,66,1.352e-13,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37001","P24556","UHGV-0323354_72","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.474,110,2.061e-26,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
"37002","P24556","MW546066_184","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.54,213,3.051e-64,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37003","P24556","ON856258_6","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.462,107,2.668e-25,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37004","P24556","UHGV-1377064_52","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.452,94,2.096e-21,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
"37005","P24556","MZ779063_61","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.345,60,2.521e-11,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37006","P24556","PP995776_79","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.581,130,1.041e-33,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37007","P24556","OP451917_22","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.502,130,7.953e-35,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37008","P24556","KY794641_209","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.382,299,4.426e-89,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37009","P24556","CP124942_31","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.481,161,3.055e-45,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37010","P24556","KF589919_23","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.62,584,1.043e-187,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37011","P24556","MH844529_72","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.541,213,2.134e-64,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37012","P24556","OQ094961_149","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.517,130,7.702e-35,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37013","P24556","CP124938_17","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.481,161,3.055e-45,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37014","P24556","UHGV-1495330_2","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.91,915,3.068e-302,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
"37015","P24556","PP971698_69","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.313,67,1.003e-13,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37016","P24556","MT596504_169","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.327,248,6.773e-72,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37017","P24556","MZ417322_205","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.375,293,4.644e-87,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37018","P24556","OR844996_40","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.312,66,1.352e-13,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37019","P24556","MT080602_202","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.274,77,5.619e-17,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37020","P24556","OM439664_62","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.312,66,1.352e-13,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37021","P24556","LC492752_173","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.618,79,1.907e-18,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37022","P24556","MW041639_22","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.5,129,7.923e-35,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37023","P24556","MH321492_28","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.908,914,7.891e-302,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37024","P24556","UHGV-0071637_2","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.46,93,4.936e-21,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
"37025","P24556","PV069681_51","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.886,889,4.475e-293,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37026","P24556","OR453397_65","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.912,918,3.383e-303,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37027","P24556","KR902361_87","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.274,77,5.619e-17,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37028","P24556","OM439668_58","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.568,132,1.377e-33,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37029","P24556","UHGV-0040195_6","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.415,126,1.047e-33,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
"37030","P24556","UHGV-0363429_36","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.508,157,8.471e-44,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
"37031","P24556","UHGV-0385761_1","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.377,90,4.037e-21,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
"37032","P24556","OM439675_64","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.907,913,2.03e-301,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37033","P24556","OM687508_19","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.462,107,2.668e-25,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37034","P24556","UHGV-0149440_42","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.908,914,7.891e-302,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
"37035","P24556","OR602702_4","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.409,293,3.406e-87,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37036","P24556","UHGV-1471055_48","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.423,132,1.014e-35,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
"37037","P24556","MF448561_22","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.494,127,3.636e-34,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37038","P24556","UHGV-2013402_3","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.606,139,6.41e-36,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
"37039","P24556","OR573959_13","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.619,118,7.696e-31,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37040","P24556","CP018841_20","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.46,93,4.936e-21,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37041","P24556","MZ573923_160","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.413,297,1.531e-88,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37042","P24556","PV250207_137","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.274,77,5.619e-17,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37043","P24556","UHGV-1441533_30","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.405,126,1.519e-33,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
"37044","P24556","UHGV-1509347_55","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.264,82,1.27e-17,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
"37045","P24556","OQ031494_16","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.541,213,2.134e-64,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37046","P24556","ON113345_13","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.609,571,3.949e-183,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37047","P24556","UHGV-1471354_21","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.401,128,2.086e-34,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
"37048","P24556","OP451916_22","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.502,130,7.953e-35,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37049","P24556","OP451922_22","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.502,130,7.953e-35,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37050","P24556","OP797801_43","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.465,108,1.502e-25,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37051","P24556","MF405094_70","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.541,213,2.134e-64,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37052","P24556","OR513903_70","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.541,213,2.134e-64,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37053","P24556","UHGV-0228054_2","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.606,139,6.839e-36,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
"37054","P24556","CP124930_17","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.481,161,3.055e-45,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37055","P24556","JQ740811_22","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.415,124,2.434e-33,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37056","P24556","MG770897_23","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.462,107,2.668e-25,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","INPHARED"
"37057","P24556","UHGV-0256557_7","P24556 LYTA_STAAU Autolysin OS=Staphylococcus aureus OX=1280 GN=lytA PE=3 SV=1",0.408,123,1.496e-32,"Autolysin (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)","lytA","UHGV"
