Phage_ID	Length	GC_content	Taxonomy	Completeness	Host	Lifestyle	Cluster	Subcluster
Ma_2019_SRR413667_NODE_387_length_39406_cov_12.133847	39406	29.9319900522763	Caudovirales	High-quality	Clostridium paraputrificum	temperate	cluster_268824	subcluster_337405
Ma_2019_SRR413667_NODE_4087_length_5367_cov_7.055911	5367	46.07788336128191	Caudovirales	Low-quality	Enterobacteriaceae	virulent	cluster_132628	subcluster_166864
Ma_2019_SRR413667_NODE_4169_length_5259_cov_1.954650	5259	46.77695379349686	Caudovirales	Low-quality	Coprococcus catus	virulent	cluster_14038	subcluster_17408
Ma_2019_SRR413667_NODE_4363_length_5034_cov_5.386222	5034	61.64084227254668		Not-determined	Enterobacteriaceae	temperate	cluster_231033	subcluster_290795
Ma_2019_SRR413667_NODE_467_length_35239_cov_6.015035	35239	51.77218422770227	Caudovirales	High-quality	Enterobacteriaceae	temperate	cluster_3807	subcluster_4740
Ma_2019_SRR413667_NODE_498_length_33707_cov_4.627154	33707	52.47574687750319	Caudovirales	High-quality	Enterobacteriaceae	temperate	cluster_115263	subcluster_145274
Ma_2019_SRR413667_NODE_665_length_27590_cov_8.356238	27590	31.85212033345415	Caudovirales	Low-quality	Lawsonia intracellularis	virulent	cluster_44187	subcluster_55432
Ma_2019_SRR413667_NODE_727_length_25594_cov_6.349466	25594	51.44955849027115	Caudovirales	Medium-quality	Enterobacteriaceae	temperate	cluster_196289	subcluster_247410
Ma_2019_SRR413667_NODE_779_length_24355_cov_2.668148	24355	47.13200574830631	Caudovirales	Medium-quality	Lachnospiraceae	virulent	cluster_41828	subcluster_52425
Ma_2019_SRR413667_NODE_808_length_23653_cov_5.580303	23653	50.454487802815706	Caudovirales	Medium-quality	Enterobacteriaceae	temperate	cluster_121454	subcluster_152985
Ma_2019_SRR413668_NODE_1041_length_8788_cov_3.941257	8788	31.042330450614475	Caudovirales	Low-quality	Selenomonadaceae	virulent	cluster_234622	subcluster_295197
Ma_2019_SRR413668_NODE_1104_length_8335_cov_146.579106	8335	36.184763047390526	Caudovirales	Low-quality	Bacteroidaceae	virulent	cluster_69505	subcluster_87765
Ma_2019_SRR413668_NODE_1138_length_8143_cov_3.581973	8143	39.6045683409063	Caudovirales	Low-quality	Lachnospiraceae	virulent	cluster_78742	subcluster_99028
Ma_2019_SRR413668_NODE_1223_length_7624_cov_128.016515	7624	37.94596012591816		Not-determined	Bacteroidaceae	virulent	cluster_181880	subcluster_229522
Ma_2019_SRR413668_NODE_128_length_48234_cov_2.700471	48234	57.82850271592652	Caudovirales	High-quality	Oscillospiraceae	virulent	cluster_102722	subcluster_129619
Ma_2019_SRR413668_NODE_1330_length_7029_cov_2.145827	7029	40.517854602361645	Caudovirales	Low-quality	Lachnospiraceae	virulent	cluster_273716	subcluster_343830
Ma_2019_SRR413668_NODE_1401_length_6655_cov_2.220000	6655	37.37039819684448	Caudovirales	Low-quality	Lachnospiraceae	virulent	cluster_263469	subcluster_330610
Ma_2019_SRR413668_NODE_1474_length_6331_cov_16.676068	6331	40.514926551887534		Not-determined	Bacteroidaceae	virulent	cluster_79453	subcluster_99892
Ma_2019_SRR413668_NODE_1664_length_5565_cov_1.882396	5565	50.87151841868823	Caudovirales	Low-quality	Flavonifractor plautii	virulent	cluster_170794	subcluster_215659
Ma_2019_SRR413668_NODE_1697_length_5482_cov_2.456606	5482	52.66326158336374	Caudovirales	Not-determined	Prevotella copri	virulent	cluster_111735	subcluster_140930
Ma_2019_SRR413668_NODE_1725_length_5404_cov_4.093849	5404	43.4678016284234	Caudovirales	Low-quality	Ruminococcus bicirculans	virulent	cluster_115693	subcluster_145815
Ma_2019_SRR413668_NODE_1762_length_5324_cov_3.855760	5324	44.552967693463565	Caudovirales	Not-determined	Ruminococcaceae	virulent	cluster_193592	subcluster_244093
Ma_2019_SRR413668_NODE_1820_length_5155_cov_21.843333	5155	42.73520853540252		Not-determined	Bacillus cereus	virulent	cluster_237586	subcluster_298758
Ma_2019_SRR413668_NODE_219_length_33626_cov_21.564565	33626	46.43430678641528	Caudovirales	Not-determined	Bacteroidaceae	virulent	cluster_142766	subcluster_179784
Ma_2019_SRR413668_NODE_291_length_27100_cov_95.740691	27100	38.74169741697417	Caudovirales	Low-quality	Bacteroidaceae	virulent	cluster_72063	subcluster_90902
Ma_2019_SRR413668_NODE_333_length_23359_cov_22.084535	23359	48.6579048760649	Caudovirales	Not-determined	Escherichia coli	virulent	cluster_270822	subcluster_339784
Ma_2019_SRR413668_NODE_384_length_20686_cov_21.097475	20686	46.8046021463792	Caudovirales	Not-determined	Bacteroidaceae	virulent	cluster_273972	subcluster_344100
Ma_2019_SRR413668_NODE_41_length_93919_cov_85.229236	93919	44.14974605777319	Caudovirales	High-quality	Moraxellaceae	virulent	cluster_189364	subcluster_238743
Ma_2019_SRR413668_NODE_442_length_18191_cov_19.714435	18191	44.22516629102303	Caudovirales	Not-determined	Prevotella stercorea	virulent	cluster_220606	subcluster_277923
Ma_2019_SRR413668_NODE_444_length_18142_cov_22.261348	18142	46.069893065814135	Caudovirales	Not-determined	Prevotella copri	virulent	cluster_245205	subcluster_308158
Ma_2019_SRR413668_NODE_531_length_15852_cov_2.436032	15852	51.44461266717133		Not-determined	Ruminiclostridium siraeum	virulent	cluster_225104	subcluster_283358
Ma_2019_SRR413668_NODE_593_length_14718_cov_23.558276	14718	47.23467862481316	Caudovirales	Not-determined	Prevotella stercorea	virulent	cluster_47100	subcluster_59218
Ma_2019_SRR413668_NODE_677_length_13042_cov_4.302533	13042	39.41113326176966		Not-determined	Bacteroidaceae	virulent	cluster_212269	subcluster_267029
Ma_2019_SRR413668_NODE_807_length_11205_cov_49.278508	11205	41.09772423025435		High-quality	Roseburia intestinalis	virulent	cluster_147776	subcluster_186375
Ma_2019_SRR413668_NODE_833_length_10737_cov_23.546152	10737	38.558256496228	Caudovirales	Low-quality	Prevotella copri	virulent	cluster_47124	subcluster_59242
Ma_2019_SRR413668_NODE_89_length_60240_cov_21.839794	60240	51.29316069057105	NCLDV	Not-determined	Prevotella stercorea	virulent	cluster_205502	subcluster_258694
Ma_2019_SRR413668_NODE_8_length_215375_cov_18.602434	215375	45.59582124201974	Caudovirales	Medium-quality	Bacteroidaceae	virulent	cluster_234276	subcluster_294773
Ma_2019_SRR413669_NODE_1002_length_7239_cov_4.439727	7239	57.13496339273381		Not-determined	Salmonella enterica	virulent	cluster_132629	subcluster_166865
Ma_2019_SRR413669_NODE_1051_length_7031_cov_5.161411	7031	49.46664770302944	Caudovirales	Low-quality	Roseburia intestinalis	temperate	cluster_14039	subcluster_17409
Ma_2019_SRR413669_NODE_1184_length_6491_cov_6.148073	6491	53.90540748729009	Caudovirales	Low-quality	Escherichia coli	virulent	cluster_231034	subcluster_290796
Ma_2019_SRR413669_NODE_1235_length_6292_cov_3.050826	6292	48.2994278448824		Not-determined	Salmonella enterica	virulent	cluster_44188	subcluster_55433
Ma_2019_SRR413669_NODE_1280_length_6159_cov_2.801114	6159	45.96525409969151	Caudovirales	Low-quality	Enterobacteriaceae	virulent	cluster_210530	subcluster_264872
Ma_2019_SRR413669_NODE_1409_length_5780_cov_2.267598	5780	51.52249134948097		Not-determined	Faecalibacterium prausnitzii	virulent	cluster_255224	subcluster_320486
Ma_2019_SRR413669_NODE_1497_length_5555_cov_5.025636	5555	46.73267326732674		Not-determined	Ruminococcaceae	virulent	cluster_234623	subcluster_295198
Ma_2019_SRR413669_NODE_1514_length_5526_cov_2.846463	5526	45.76547231270358	Caudovirales	Not-determined	Escherichia coli	virulent	cluster_69506	subcluster_87766
Ma_2019_SRR413669_NODE_1534_length_5490_cov_2.790984	5490	61.98542805100183	Caudovirales	Not-determined	Atopobiaceae	virulent	cluster_78743	subcluster_99029
Ma_2019_SRR413669_NODE_1546_length_5460_cov_2.616836	5460	34.65201465201465	Caudovirales	Low-quality	Eubacterium ventriosum	virulent	cluster_181881	subcluster_229523
Ma_2019_SRR413669_NODE_1668_length_5216_cov_2.855842	5216	50.19171779141104	Caudovirales	Low-quality	Bacteroides fragilis	virulent	cluster_102723	subcluster_129620
Ma_2019_SRR413669_NODE_263_length_16878_cov_3.728408	16878	38.07323142552435		Medium-quality	Streptococcus pneumoniae	virulent	cluster_124471	subcluster_156729
Ma_2019_SRR413669_NODE_318_length_14804_cov_26.389999	14804	40.11078087003512	Caudovirales	Low-quality	Rhizobiaceae	virulent	cluster_82790	subcluster_103958
Ma_2019_SRR413669_NODE_383_length_13426_cov_3.281580	13426	44.68196037539104	Caudovirales	Not-determined	Enterobacter cloacae	virulent	cluster_263470	subcluster_330611
Ma_2019_SRR413669_NODE_42_length_101336_cov_5.161244	101336	32.991237072708614	Caudovirales	High-quality	Bacteroides uniformis	virulent	cluster_109952	subcluster_138589
Ma_2019_SRR413669_NODE_436_length_12141_cov_5.979232	12141	25.16267193806112	Caudovirales	Not-determined	Escherichia coli	temperate	cluster_237087	subcluster_298141
Ma_2019_SRR413669_NODE_498_length_11283_cov_11.579732	11283	44.62465656297084		Low-quality	Ruminococcus bicirculans	virulent	cluster_170795	subcluster_215660
Ma_2019_SRR413669_NODE_554_length_10585_cov_3.782051	10585	45.328294756731225	Caudovirales	Not-determined	Acutalibacteraceae	virulent	cluster_111736	subcluster_140931
Ma_2019_SRR413669_NODE_583_length_10309_cov_6.982056	10309	53.7588514889902	CressDNAParvo	Not-determined	Faecalibacterium prausnitzii	temperate	cluster_115694	subcluster_145816
Ma_2019_SRR413669_NODE_614_length_9994_cov_2.745749	9994	61.69701821092656	Caudovirales	Not-determined	Escherichia coli	virulent	cluster_193593	subcluster_244094
Ma_2019_SRR413669_NODE_638_length_9761_cov_2.876262	9761	29.29003175904108	Caudovirales	Low-quality	Lachnospira eligens	virulent	cluster_237587	subcluster_298759
Ma_2019_SRR413669_NODE_67_length_59630_cov_10.577021	59630	46.38269327519705	Caudovirales	Complete	Enterobacteriaceae	virulent	cluster_142767	subcluster_179785
Ma_2019_SRR413669_NODE_829_length_8357_cov_3.100458	8357	49.32392006700969	Caudovirales	Medium-quality	Enterobacter cloacae	temperate	cluster_72064	subcluster_90903
Ma_2019_SRR413669_NODE_860_length_8117_cov_4.299305	8117	58.39595909818899		Not-determined	Pseudomonas aeruginosa	virulent	cluster_270823	subcluster_339785
Ma_2019_SRR413669_NODE_884_length_7969_cov_3.028936	7969	43.19237043543732	Caudovirales	Low-quality	Bacteroides vulgatus	virulent	cluster_273973	subcluster_344101
Ma_2019_SRR413669_NODE_92_length_45455_cov_209.204251	45455	49.613903860961386	Caudovirales	Complete	CAG-138	virulent	cluster_129872	subcluster_163455
Ma_2019_SRR413669_NODE_93_length_44181_cov_3.867969	44181	56.61936126389172	Caudovirales	High-quality	Oscillospiraceae	temperate	cluster_279340	subcluster_350867
Ma_2019_SRR413669_NODE_963_length_7495_cov_3.215054	7495	50.10006671114076	Caudovirales	Low-quality	Megamonas funiformis	virulent	cluster_189365	subcluster_238744
Ma_2019_SRR413670_NODE_1026_length_6234_cov_28.411232	6234	46.7115816490215	Caudovirales	Low-quality	Bacteroidaceae	virulent	cluster_220607	subcluster_277924
Ma_2019_SRR413670_NODE_103_length_63562_cov_19.824004	63562	36.81916868569271	Caudovirales	High-quality	Bacteroidaceae	virulent	cluster_160015	subcluster_201448
Ma_2019_SRR413670_NODE_1085_length_5721_cov_8.377339	5721	38.96171997902464	Caudovirales	Low-quality	Enterobacteriaceae	virulent	cluster_225105	subcluster_283359
Ma_2019_SRR413670_NODE_1178_length_5001_cov_10.072180	5001	44.81103779244151	Caudovirales	Low-quality	Escherichia coli	virulent	cluster_47101	subcluster_59219
Ma_2019_SRR413670_NODE_183_length_39571_cov_19.773889	39571	49.69548406661444	Caudovirales	High-quality	Enterobacteriaceae	temperate	cluster_146419	subcluster_184618
Ma_2019_SRR413670_NODE_278_length_28534_cov_20.667615	28534	41.15791687110114	Caudovirales	Low-quality	Bacteroidaceae	virulent	cluster_212270	subcluster_267030
Ma_2019_SRR413670_NODE_28_length_167241_cov_37.793446	167241	39.58060523436239	Caudovirales	Complete	Enterobacteriaceae	virulent	cluster_122493	subcluster_154304
Ma_2019_SRR413670_NODE_417_length_19277_cov_12.065498	19277	41.56248378897131	Inoviridae	High-quality	Escherichia coli	virulent	cluster_47125	subcluster_59243
Ma_2019_SRR413670_NODE_48_length_113308_cov_15.505956	113308	40.115437568397645	Caudovirales	Complete	Bacteroidaceae	virulent	cluster_205503	subcluster_258695
Ma_2019_SRR413670_NODE_552_length_13934_cov_10.183515	13934	45.90928663700301	Caudovirales	Low-quality	Escherichia coli	virulent	cluster_234277	subcluster_294774
Ma_2019_SRR413670_NODE_584_length_12823_cov_3.900454	12823	42.93067144973875		High-quality	Enterobacteriaceae	temperate	cluster_132630	subcluster_166866
Ma_2019_SRR413670_NODE_632_length_11655_cov_19.384224	11655	33.813813813813816	Caudovirales	Not-determined	Bacteroides faecis	temperate	cluster_14040	subcluster_17410
Ma_2019_SRR413670_NODE_645_length_11460_cov_33.185094	11460	40.41884816753927	NCLDV	Not-determined	Bacteroidaceae	virulent	cluster_231035	subcluster_290797
Ma_2019_SRR413670_NODE_700_length_10402_cov_6.576882	10402	47.80811382426457		Low-quality	Enterobacteriaceae	temperate	cluster_242336	subcluster_304666
Ma_2019_SRR413670_NODE_745_length_9537_cov_8.296562	9537	46.3248400964664	Caudovirales	Low-quality	Enterobacteriaceae	virulent	cluster_44189	subcluster_55434
Ma_2019_SRR413670_NODE_808_length_8447_cov_18.457936	8447	37.52811649106192	Caudovirales	Low-quality	Prevotella copri	virulent	cluster_210531	subcluster_264873
Ma_2019_SRR413670_NODE_812_length_8413_cov_12.558268	8413	52.73980744086533	Caudovirales	Low-quality	Enterobacteriaceae	virulent	cluster_255225	subcluster_320487
Ma_2019_SRR413670_NODE_911_length_7224_cov_33.408007	7224	38.77353266888151		Not-determined	Bacteroidaceae	virulent	cluster_234624	subcluster_295199
Ma_2019_SRR413670_NODE_983_length_6655_cov_6.680000	6655	48.48985725018783		Medium-quality	Escherichia coli	temperate	cluster_69507	subcluster_87767
Ma_2019_SRR413671_NODE_1064_length_18440_cov_7.510090	18440	52.52711496746204		Low-quality	UBA932	virulent	cluster_78744	subcluster_99030
Ma_2019_SRR413671_NODE_1073_length_18289_cov_7.452451	18289	48.85450270654491	Caudovirales	Not-determined	UBA932	virulent	cluster_181882	subcluster_229524
Ma_2019_SRR413671_NODE_1107_length_17745_cov_2.221764	17745	43.4094111017188	Caudovirales	Not-determined	Marinomonas mediterranea	virulent	cluster_102724	subcluster_129621
Ma_2019_SRR413671_NODE_1216_length_16444_cov_10.616694	16444	49.86621260034055	Caudovirales	Not-determined	Prevotella copri	virulent	cluster_273717	subcluster_343831
Ma_2019_SRR413671_NODE_1356_length_14923_cov_1.935499	14923	61.66320444950747	Caudovirales	Low-quality	Bifidobacterium longum	temperate	cluster_263471	subcluster_330612
Ma_2019_SRR413671_NODE_1437_length_14018_cov_4.191291	14018	35.34741047224996		Not-determined	Anaerostipes hadrus	virulent	cluster_109953	subcluster_138590
Ma_2019_SRR413671_NODE_152_length_75694_cov_3.312167	75694	30.84920865590404		Low-quality	Agathobacter rectalis	virulent	cluster_170796	subcluster_215661
Ma_2019_SRR413671_NODE_1530_length_13161_cov_3.109568	13161	29.45824785350657	Caudovirales	Not-determined	Agathobacter rectalis	virulent	cluster_111737	subcluster_140932
Ma_2019_SRR413671_NODE_1562_length_12917_cov_1.929249	12917	44.47627158008826		Not-determined	Parabacteroides merdae	virulent	cluster_115695	subcluster_145817
Ma_2019_SRR413671_NODE_1582_length_12768_cov_2.138284	12768	43.75	Caudovirales	Not-determined	Lawsonia intracellularis	virulent	cluster_193594	subcluster_244095
Ma_2019_SRR413671_NODE_1583_length_12762_cov_2.991579	12762	42.352295878388965	Caudovirales	Low-quality	UBA9506	virulent	cluster_237588	subcluster_298760
Ma_2019_SRR413671_NODE_1684_length_12025_cov_2.079783	12025	42.34511434511434		Not-determined	Prevotella copri	virulent	cluster_142768	subcluster_179786
Ma_2019_SRR413671_NODE_170_length_70222_cov_2.935981	70222	45.65805587992367	Caudovirales	Medium-quality	Barnesiella intestinihominis	virulent	cluster_72065	subcluster_90904
Ma_2019_SRR413671_NODE_183_length_66570_cov_4.784695	66570	42.46958089229382	Caudovirales	High-quality	Bacteroidaceae	virulent	cluster_270824	subcluster_339786
Ma_2019_SRR413671_NODE_1840_length_11159_cov_57.166336	11159	43.38202347880634		Not-determined	Vibrio parahaemolyticus	virulent	cluster_273974	subcluster_344102
Ma_2019_SRR413671_NODE_1891_length_10926_cov_7.750253	10926	48.60882299103057	Caudovirales	Not-determined	Faecalibacterium prausnitzii	virulent	cluster_189366	subcluster_238745
Ma_2019_SRR413671_NODE_1926_length_10747_cov_1.975215	10747	41.40690425234949	Caudovirales	Not-determined	Bacteroides vulgatus	virulent	cluster_220608	subcluster_277925
Ma_2019_SRR413671_NODE_1979_length_10510_cov_1.885605	10510	36.98382492863939		Low-quality	Monoglobaceae	virulent	cluster_245206	subcluster_308159
Ma_2019_SRR413671_NODE_2054_length_10144_cov_1.830013	10144	42.14313880126184		Not-determined	Bacteroidaceae	virulent	cluster_225106	subcluster_283360
Ma_2019_SRR413671_NODE_2196_length_9497_cov_2.565240	9497	40.212698746972734	Caudovirales	Not-determined	Bacteroides vulgatus	virulent	cluster_47102	subcluster_59220
Ma_2019_SRR413671_NODE_2219_length_9424_cov_1.794962	9424	45.97835314091681		Low-quality	Blautia wexlerae	virulent	cluster_212271	subcluster_267031
Ma_2019_SRR413671_NODE_2267_length_9245_cov_2.105767	9245	40.58409951325041		Not-determined	Bacteroidaceae	virulent	cluster_47126	subcluster_59244
Ma_2019_SRR413671_NODE_2295_length_9113_cov_2.020534	9113	43.77263250301767	Caudovirales	Not-determined	Bacteroides vulgatus	virulent	cluster_205504	subcluster_258696
Ma_2019_SRR413671_NODE_2312_length_9047_cov_3.074177	9047	41.527578202719134		Not-determined	Tannerellaceae	virulent	cluster_234278	subcluster_294775
Ma_2019_SRR413671_NODE_2362_length_8874_cov_1.897494	8874	43.76831192247014	Caudovirales	Not-determined	Prevotella copri	virulent	cluster_132631	subcluster_166867
Ma_2019_SRR413671_NODE_2408_length_8735_cov_1.925806	8735	42.46136233543217	Caudovirales	Not-determined	Bacteroidaceae	virulent	cluster_14041	subcluster_17411
Ma_2019_SRR413671_NODE_2505_length_8483_cov_2.107499	8483	51.86844276788872	Caudovirales	Not-determined	Agathobacter rectalis	temperate	cluster_231036	subcluster_290798
Ma_2019_SRR413671_NODE_251_length_55460_cov_6.765906	55460	53.869455463397045	Caudovirales	Not-determined	Megasphaeraceae	virulent	cluster_44190	subcluster_55435
Ma_2019_SRR413671_NODE_2608_length_8217_cov_1.633546	8217	51.49081173177559	Caudovirales	Not-determined	Mycobacterium smegmatis	virulent	cluster_210532	subcluster_264874
Ma_2019_SRR413671_NODE_2711_length_7943_cov_1.764326	7943	37.655797557597886	Caudovirales	Low-quality	Roseburia intestinalis	virulent	cluster_255226	subcluster_320488
Ma_2019_SRR413671_NODE_2725_length_7911_cov_1.779786	7911	46.42902287953483	Caudovirales	Not-determined	Salmonella enterica	virulent	cluster_234625	subcluster_295200
Ma_2019_SRR413671_NODE_2770_length_7819_cov_1.724755	7819	29.684102826448395		Not-determined	Bacteroides xylanisolvens	virulent	cluster_69508	subcluster_87768
